artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature,uri_count,rank_mean,lowest_rank,highest_rank,rank_median,streams_mean,streams_max,streams_min,streams_median,streams_sum,first_date,last_date
Chance the Rapper,GRoCERIES,0.906,0.596,0.0,-5.88,0.0,0.243,0.0578,0.0,0.109,0.701,144.038,spotify:track:0yFvWTLs3iIwDbc91noXGT,226846.0,4.0,70.0,118.24285714285715,184.0,35.0,118.5,303405.54285714286,701457.0,208455.0,277829.0,21238388.0,2019-05-17,2019-07-25
DJ Khaled,Weather the Storm (feat. Meek Mill & Lil Baby),0.515,0.802,2.0,-2.655,0.0,0.283,0.18,0.0,0.241,0.279,76.069,spotify:track:6xVhqLT40s5sVhepe9Mckc,153337.0,4.0,7.0,110.42857142857143,182.0,49.0,92.0,339549.5714285714,533321.0,236551.0,319322.0,2376847.0,2019-05-17,2019-05-23
DJ Khaled,"Jealous (feat. Chris Brown, Lil Wayne & Big Sean)",0.614,0.685,10.0,-3.684,1.0,0.147,0.0133,0.0,0.313,0.61,94.9,spotify:track:6Dq8FZrvx9S28iyaKSwn9x,255102.0,4.0,8.0,109.25,176.0,53.0,98.0,332296.375,512817.0,253337.0,308883.0,2658371.0,2019-05-17,2019-05-24
Lana Del Rey,Doin' Time,0.649,0.538,7.0,-11.196,0.0,0.0519,0.372,0.00632,0.0951,0.496,144.979,spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX,202193.0,4.0,24.0,127.45833333333333,197.0,54.0,139.0,302567.375,509373.0,204104.0,257485.5,7261617.0,2019-05-17,2019-09-16
DJ Khaled,"You Stay (feat. Meek Mill, J Balvin, Lil Baby & Jeremih)",0.479,0.63,7.0,-5.628,0.0,0.133,0.0314,0.0,0.073,0.227,117.988,spotify:track:4U6ubKsTd8RBDP5tPPhh7I,275276.0,5.0,8.0,119.625,184.0,70.0,107.5,307625.75,433504.0,246035.0,292890.0,2461006.0,2019-05-17,2019-05-24
OneRepublic,Rescue Me,0.759,0.605,7.0,-7.737,1.0,0.0433,0.156,0.0,0.694,0.64,121.049,spotify:track:0mjAU3yKR1QnXnHtjGJqTM,158900.0,4.0,82.0,120.90243902439025,199.0,51.0,106.0,295460.243902439,432617.0,207491.0,284645.0,24227740.0,2019-05-17,2019-08-20
DJ Khaled,Freak N You (feat. Lil Wayne & Gunna),0.66,0.771,10.0,-5.233,0.0,0.128,0.00437,3.07e-05,0.29,0.527,91.023,spotify:track:7C0BHTRLmWUONc8OYjOPdW,186360.0,4.0,4.0,146.25,192.0,79.0,157.0,276093.25,394929.0,203572.0,252936.0,1104373.0,2019-05-17,2019-05-20
DJ Khaled,"Holy Mountain (feat. Buju Banton, Sizzla, Mavado & 070 Shake)",0.579,0.8,6.0,-3.152,1.0,0.367,0.166,0.0,0.963,0.604,145.53,spotify:track:74LujaXmzGQi5wRZ2HFh0G,294800.0,4.0,1.0,97.0,97.0,97.0,97.0,351548.0,351548.0,351548.0,351548.0,351548.0,2019-05-17,2019-05-17
DJ Khaled,"No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",0.527,0.761,0.0,-4.708,1.0,0.341,0.073,0.0,0.0865,0.653,135.543,spotify:track:03nPEoQOYMuDe7KmGljpmd,260000.0,5.0,9.0,153.77777777777777,195.0,102.0,154.0,263263.0,344462.0,222913.0,250363.0,2369367.0,2019-05-17,2019-05-25
Slipknot,Unsainted,0.427,0.946,7.0,-2.188,1.0,0.0469,0.000118,0.0253,0.0604,0.237,101.305,spotify:track:5mpUKTdskZea0gStWzeHUZ,260773.0,4.0,3.0,147.66666666666666,193.0,112.0,138.0,274169.0,325753.0,225922.0,270832.0,822507.0,2019-05-17,2019-08-09
DJ Khaled,Big Boy Talk (feat. Jeezy & Rick Ross),0.406,0.793,0.0,-4.389,0.0,0.425,0.0656,0.0,0.346,0.363,78.264,spotify:track:6L8MHp94PFckbkfZm2foUJ,165871.0,4.0,2.0,155.0,192.0,118.0,155.0,272199.0,318077.0,226321.0,272199.0,544398.0,2019-05-17,2019-05-18
Megan Thee Stallion,Cash Shit (feat. DaBaby),0.921,0.635,1.0,-4.904,1.0,0.416,0.0218,0.0,0.0946,0.549,130.028,spotify:track:2rMAtCaTj16NptyVfEIeAC,192540.0,4.0,228.0,120.99122807017544,199.0,56.0,113.5,293000.3640350877,395408.0,199875.0,291186.5,66804083.0,2019-05-17,2020-02-27
Charli XCX,Blame It on Your Love (feat. Lizzo),0.716,0.757,5.0,-2.666,1.0,0.0487,0.0249,0.0,0.286,0.558,100.007,spotify:track:1MfuskV4ODUp14C2dnyPgW,191114.0,4.0,1.0,131.0,131.0,131.0,131.0,303368.0,303368.0,303368.0,303368.0,303368.0,2019-05-17,2019-05-17
DJ Khaled,Thank You (feat. Big Sean),0.535,0.749,1.0,-5.082,1.0,0.508,0.155,0.0,0.308,0.427,89.895,spotify:track:6H4vsxNsm2NsV8pBAb5WnU,188715.0,4.0,1.0,156.0,156.0,156.0,156.0,279453.0,279453.0,279453.0,279453.0,279453.0,2019-05-17,2019-05-17
Maluma,11 PM,0.777,0.712,10.0,-4.84,1.0,0.277,0.217,0.0,0.091,0.68,95.692,spotify:track:7KbF6AdprOXEEHlsq11Z6d,175733.0,4.0,1.0,166.0,166.0,166.0,166.0,268144.0,268144.0,268144.0,268144.0,268144.0,2019-05-17,2019-05-17
Sech,Otro Trago,0.725,0.79,0.0,-2.331,1.0,0.197,0.0711,1.14e-06,0.0602,0.763,175.988,spotify:track:4bTZeO72FwMa6wKOiqoynL,287773.0,4.0,138.0,119.1086956521739,198.0,64.0,112.0,285307.0869565217,375133.0,196092.0,284650.0,39372378.0,2019-05-17,2019-09-29
The Black Keys,Go,0.505,0.833,0.0,-4.632,1.0,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,spotify:track:5lN1EH25gdiqT1SFALMAq1,224333.0,4.0,1.0,193.0,193.0,193.0,193.0,248619.0,248619.0,248619.0,248619.0,248619.0,2019-05-17,2019-05-17
Lee Brice,Rumor,0.655,0.56,9.0,-6.857,1.0,0.0486,0.749,0.0,0.115,0.599,140.975,spotify:track:56eGOeSsqdg3FLxdo83TwV,198440.0,4.0,83.0,160.21686746987953,200.0,115.0,157.0,241817.38554216866,291247.0,192451.0,243884.0,20070843.0,2019-05-18,2019-08-15
Young Thug,The London (feat. J. Cole & Travis Scott),0.796,0.586,4.0,-6.946,0.0,0.147,0.0247,0.0,0.132,0.179,97.981,spotify:track:7DcvwMAiqKJQD1rrdfxSDx,200107.0,4.0,324.0,63.848765432098766,197.0,1.0,47.0,575292.6944444445,2397579.0,187955.0,470518.0,186394833.0,2019-05-23,2020-04-12
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),0.746,0.787,4.0,-6.373,1.0,0.12,0.214,0.0,0.0669,0.607,95.005,spotify:track:543bCW2ruMPmxUBWirQ3MR,206187.0,4.0,98.0,62.80612244897959,193.0,8.0,41.5,462966.39795918367,1165189.0,197310.0,451651.0,45370707.0,2019-05-24,2019-08-29
Joyner Lucas,Isis,0.918,0.837,1.0,-6.792,1.0,0.255,0.234,0.0,0.227,0.855,120.017,spotify:track:36TO60sxDduIsO3xH8IcUh,236000.0,4.0,63.0,93.26984126984127,197.0,13.0,84.0,388695.61904761905,918940.0,188685.0,321597.0,24487824.0,2019-05-24,2019-07-25
5 Seconds of Summer,Easier,0.576,0.46,5.0,-4.173,1.0,0.246,0.476,0.0,0.107,0.625,176.185,spotify:track:2txofPPP3lkiNLTUUHeJHS,158099.0,4.0,86.0,90.44186046511628,186.0,18.0,99.0,355156.72093023255,793676.0,220198.0,308905.5,30543478.0,2019-05-24,2020-03-30
Kygo,Not Ok,0.618,0.66,11.0,-8.14,0.0,0.0372,0.0292,2.07e-06,0.325,0.408,105.0,spotify:track:6aoGtdWXBkYQ2O2wnyIz2x,210944.0,4.0,18.0,137.5,200.0,34.0,154.5,286704.8333333333,597005.0,203770.0,247632.5,5160687.0,2019-05-24,2019-06-13
YG,In The Dark,0.943,0.261,0.0,-8.067,1.0,0.16,0.0045,0.0114,0.104,0.0635,102.001,spotify:track:6l26j7uCiDstBiYTuiaInV,191813.0,4.0,9.0,99.22222222222223,188.0,40.0,81.0,349010.0,540731.0,222493.0,340153.0,3141090.0,2019-05-24,2019-06-01
Ty Dolla $ign,Purple Emoji (feat. J. Cole),0.707,0.543,8.0,-4.61,1.0,0.279,0.151,0.0,0.384,0.824,144.18,spotify:track:3OJ4LEE50iFELaHiZ09zif,163755.0,4.0,7.0,146.85714285714286,193.0,61.0,148.0,274044.14285714284,459209.0,205813.0,261868.0,1918309.0,2019-05-24,2019-05-30
Thomas Rhett,Center Point Road,0.235,0.66,7.0,-6.134,1.0,0.0491,0.0122,0.0,0.159,0.144,64.21,spotify:track:7p9zIciejn8GXnsRdG9EQR,216960.0,4.0,9.0,158.0,196.0,125.0,154.0,255091.33333333334,308261.0,218214.0,248804.0,2295822.0,2019-05-24,2019-06-07
Lil Tecca,Ransom,0.745,0.642,7.0,-6.257,0.0,0.287,0.0204,0.0,0.0658,0.226,179.974,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,131240.0,4.0,325.0,36.23692307692308,147.0,1.0,24.0,782438.1969230769,1833927.0,249868.0,606766.0,254292414.0,2019-05-24,2020-04-12
YG,Hard Bottoms & White Socks,0.769,0.513,6.0,-5.074,0.0,0.563,0.335,0.0,0.383,0.519,87.981,spotify:track:6CX0WrNFDyA5xM3wqWFAZV,227907.0,4.0,1.0,162.0,162.0,162.0,162.0,273183.0,273183.0,273183.0,273183.0,273183.0,2019-05-24,2019-05-24
ZAYN,"A Whole New World (End Title) - From ""Aladdin""",0.302,0.414,2.0,-8.16,1.0,0.0319,0.0575,0.0,0.0861,0.105,110.508,spotify:track:1iWHabUgUuuKLBa0TzTHfk,242956.0,4.0,14.0,138.92857142857142,175.0,99.0,150.5,267248.5,309895.0,225870.0,261694.0,3741479.0,2019-05-24,2019-06-06
YG,Bottle Service,0.71,0.86,9.0,-3.882,1.0,0.0845,0.302,0.0,0.443,0.359,100.036,spotify:track:0MRhKGA87dwWtoit9pQ4xY,172800.0,4.0,1.0,178.0,178.0,178.0,178.0,252418.0,252418.0,252418.0,252418.0,252418.0,2019-05-24,2019-05-24
Eli Young Band,Love Ain't,0.6,0.851,11.0,-4.645,1.0,0.0388,0.00566,9.78e-06,0.0891,0.727,98.007,spotify:track:6lUNNXp7M8boA7gUEd6PSm,186600.0,4.0,35.0,180.57142857142858,200.0,138.0,189.0,221208.6,261404.0,183890.0,213194.0,7742301.0,2019-05-25,2019-09-02
Jon Pardi,Night Shift,0.63,0.754,2.0,-3.564,1.0,0.0284,0.0963,0.0,0.268,0.73,95.999,spotify:track:0bPnT6i9H1p8Vd85GS6Z7I,172253.0,4.0,20.0,184.25,196.0,166.0,186.5,216815.15,235829.0,199179.0,215832.5,4336303.0,2019-05-27,2019-06-20
Lizzo,Good As Hell,0.668,0.892,5.0,-3.001,0.0,0.0645,0.298,0.0,0.735,0.478,95.927,spotify:track:07Oz5StQ7GRoygNLaXs2pd,159011.0,4.0,289.0,86.58823529411765,200.0,19.0,61.0,415565.6020761246,765105.0,204589.0,392158.0,120098459.0,2019-05-30,2020-02-16
Cardi B,Press,0.888,0.525,1.0,-5.665,1.0,0.305,0.029,5.68e-06,0.137,0.243,133.983,spotify:track:6dPyzkyZwoj9LqjQXOFdVv,143792.0,4.0,50.0,115.24,196.0,7.0,115.0,345726.94,1200699.0,189803.0,279754.0,17286347.0,2019-05-31,2019-07-21
Miley Cyrus,Mother's Daughter,0.681,0.865,1.0,-4.132,0.0,0.0594,0.00464,0.00169,0.149,0.528,91.017,spotify:track:2WyRfGeHo97VC5mP1BBSzr,219080.0,4.0,56.0,70.5,136.0,9.0,66.5,412575.01785714284,1118297.0,234575.0,348996.0,23104201.0,2019-05-31,2019-07-25
Katy Perry,Never Really Over,0.77,0.882,8.0,-4.792,1.0,0.0602,0.194,0.0,0.316,0.385,99.991,spotify:track:5PYQUBXc7NYeI1obMKSJK0,223523.0,4.0,125.0,83.056,200.0,10.0,62.0,438744.44,1027556.0,206190.0,374786.0,54843055.0,2019-05-31,2019-10-24
Trippie Redd,Under Enemy Arms,0.751,0.756,9.0,-5.453,0.0,0.0375,0.257,0.0,0.0582,0.644,129.954,spotify:track:5tRa5hnltiyqY63rWOfnO2,162528.0,4.0,27.0,119.29629629629629,197.0,19.0,125.0,312037.4074074074,765162.0,199659.0,264322.0,8425010.0,2019-05-31,2019-08-14
Mark Ronson,Find U Again (feat. Camila Cabello),0.605,0.664,8.0,-7.162,1.0,0.0316,0.00548,3e-06,0.204,0.164,103.997,spotify:track:5Uw7Dut2lZfexn3Y09swpf,176417.0,4.0,57.0,116.40350877192982,197.0,21.0,121.0,302287.1754385965,728903.0,205688.0,278835.0,17230369.0,2019-05-31,2019-07-26
Miley Cyrus,D.R.E.A.M. (feat. Ghostface Killah),0.688,0.637,0.0,-5.127,1.0,0.259,0.185,1.97e-05,0.0943,0.449,160.026,spotify:track:42zePe03Iq8tvFcJAIKkp8,168347.0,4.0,7.0,100.28571428571429,159.0,28.0,101.0,345029.14285714284,633292.0,242185.0,291015.0,2415204.0,2019-05-31,2019-06-06
The Chainsmokers,Call You Mine,0.585,0.696,4.0,-5.6,0.0,0.0307,0.204,0.0,0.344,0.522,104.01,spotify:track:2oejEp50ZzPuQTQ6v54Evp,217640.0,4.0,125.0,93.16,199.0,20.0,57.0,397966.968,702046.0,205086.0,385393.0,49745871.0,2019-05-31,2019-10-24
NF,The Search,0.789,0.786,2.0,-4.788,1.0,0.297,0.596,0.0,0.0997,0.39,119.957,spotify:track:2OKo7g3KfmCt3kyLvUAL0g,248040.0,4.0,33.0,135.42424242424244,200.0,41.0,152.0,281819.8181818182,551198.0,199892.0,242741.0,9300054.0,2019-05-31,2019-08-15
Miley Cyrus,Unholy,0.824,0.534,4.0,-4.679,0.0,0.0363,0.0357,3.62e-06,0.0877,0.206,141.983,spotify:track:6vjymPak0JRQC2P84XlI9t,130187.0,4.0,7.0,107.85714285714286,157.0,45.0,112.0,321177.71428571426,533657.0,246654.0,289386.0,2248244.0,2019-05-31,2019-06-06
Gucci Mane,Love Thru The Computer (feat. Justin Bieber),0.746,0.889,11.0,-4.432,1.0,0.0733,0.0816,0.0,0.4,0.765,100.026,spotify:track:3dxioHwH6wvCkQwt0rgvQt,172889.0,4.0,6.0,90.16666666666667,162.0,49.0,76.0,356823.8333333333,507041.0,240175.0,340104.0,2140943.0,2019-05-31,2019-06-05
Tory Lanez,Broke Leg (with Quavo & Tyga),0.851,0.85,1.0,-3.4,1.0,0.0904,0.226,0.0,0.145,0.642,99.975,spotify:track:5WJdUrZ4ND1TCZ2AsjYK3P,165605.0,4.0,18.0,133.05555555555554,200.0,61.0,145.0,278905.55555555556,448542.0,183953.0,264573.5,5020300.0,2019-05-31,2019-06-17
Miley Cyrus,Cattitude (feat. RuPaul),0.801,0.851,6.0,-5.698,0.0,0.175,0.00785,0.000966,0.385,0.705,121.065,spotify:track:0uZd8cKaTyNogTREourFY5,189973.0,4.0,2.0,116.0,168.0,64.0,116.0,336606.0,432564.0,240648.0,336606.0,673212.0,2019-05-31,2019-06-01
Miley Cyrus,Party Up The Street,0.745,0.615,1.0,-7.325,1.0,0.0709,0.407,0.00622,0.438,0.305,100.986,spotify:track:3DB14jHq2qNoByUN5W2gz1,217253.0,4.0,2.0,111.0,157.0,65.0,111.0,340440.5,430525.0,250356.0,340440.5,680881.0,2019-05-31,2019-06-01
Bad Bunny,Callaita,0.61,0.624,2.0,-4.773,1.0,0.309,0.6,2.12e-06,0.243,0.244,176.169,spotify:track:2TH65lNHgvLxCKXM3apjxI,250534.0,4.0,255.0,98.1921568627451,200.0,37.0,87.0,343575.5607843137,491084.0,214928.0,331299.0,87611768.0,2019-05-31,2020-03-09
Miley Cyrus,The Most,0.344,0.615,7.0,-6.886,1.0,0.0327,0.455,0.00339,0.122,0.209,98.99,spotify:track:1U4W2b7SdGXjNuJ7K591Re,221720.0,4.0,2.0,113.5,154.0,73.0,113.5,330930.5,409147.0,252714.0,330930.5,661861.0,2019-05-31,2019-06-01
Thomas Rhett,Blessed,0.536,0.496,7.0,-6.027,1.0,0.029,0.314,0.0,0.11,0.497,175.007,spotify:track:3hhSnbFhuGnXieFa1ql61R,214173.0,3.0,2.0,139.0,197.0,81.0,139.0,304949.5,390422.0,219477.0,304949.5,609899.0,2019-05-31,2019-06-01
Herve Pagez,Spicy - with Diplo & Charli XCX,0.837,0.818,8.0,-4.474,0.0,0.0533,0.0527,0.00642,0.11,0.484,109.993,spotify:track:54z0kLF0skj0Hdb9wCqPJt,157159.0,4.0,1.0,96.0,96.0,96.0,96.0,356877.0,356877.0,356877.0,356877.0,356877.0,2019-05-31,2019-05-31
Tiësto,Ritual,0.647,0.726,3.0,-4.389,0.0,0.0552,0.157,0.0,0.0844,0.767,114.996,spotify:track:3M9Apu4OZfylLTFKvgEtKa,198996.0,4.0,9.0,165.11111111111111,199.0,98.0,167.0,242839.55555555556,352445.0,201601.0,236750.0,2185556.0,2019-05-31,2019-06-24
Denzel Curry,AUTOMATIC,0.818,0.648,2.0,-5.899,1.0,0.0914,0.00488,0.0,0.077,0.374,140.058,spotify:track:2TqfASuL5JRds7bJX01PdZ,182520.0,4.0,1.0,132.0,132.0,132.0,132.0,301654.0,301654.0,301654.0,301654.0,301654.0,2019-05-31,2019-05-31
Tove Lo,Glad He's Gone,0.795,0.595,1.0,-8.073,1.0,0.0698,0.0823,0.0,0.128,0.502,91.025,spotify:track:3PUIguYpwKFXmfGD6uU7Jl,196348.0,4.0,1.0,137.0,137.0,137.0,137.0,298466.0,298466.0,298466.0,298466.0,298466.0,2019-05-31,2019-05-31
Denzel Curry,SPEEDBOAT,0.925,0.628,6.0,-7.587,1.0,0.131,0.0604,0.0,0.358,0.81,120.021,spotify:track:2FTOLKjQUswhpdMFq15Raf,222533.0,4.0,1.0,142.0,142.0,142.0,142.0,290927.0,290927.0,290927.0,290927.0,290927.0,2019-05-31,2019-05-31
Denzel Curry,ZUU,0.678,0.509,2.0,-8.494,0.0,0.138,0.15,0.0,0.489,0.351,141.037,spotify:track:5sG65w8uKtjsJw7nc845Nc,126000.0,4.0,1.0,143.0,143.0,143.0,143.0,290145.0,290145.0,290145.0,290145.0,290145.0,2019-05-31,2019-05-31
Jon Bellion,Crop Circles,0.793,0.755,4.0,-4.561,0.0,0.0737,0.077,0.000271,0.0868,0.664,99.912,spotify:track:2SCUNHTUORvAnmWjSsp5Ib,147684.0,4.0,1.0,171.0,171.0,171.0,171.0,266577.0,266577.0,266577.0,266577.0,266577.0,2019-05-31,2019-05-31
Thomas Rhett,Up,0.626,0.936,2.0,-4.389,1.0,0.0543,0.025,2.35e-06,0.323,0.62,89.988,spotify:track:2aXXhuiXh0OcpyZVFJthCg,207099.0,4.0,1.0,174.0,174.0,174.0,174.0,262246.0,262246.0,262246.0,262246.0,262246.0,2019-05-31,2019-05-31
Lauv,Sad Forever,0.527,0.538,5.0,-7.434,1.0,0.104,0.468,0.0,0.0825,0.389,117.319,spotify:track:1DVWkJEjgVStgU2EbR9vpz,203507.0,4.0,1.0,178.0,178.0,178.0,178.0,261104.0,261104.0,261104.0,261104.0,261104.0,2019-05-31,2019-05-31
Denzel Curry,WISH FEAT. KIDDO MARV,0.655,0.766,5.0,-6.746,0.0,0.0736,0.234,0.0,0.425,0.622,95.017,spotify:track:0shSP8DgseLewHgAiMC4UL,192013.0,4.0,1.0,183.0,183.0,183.0,183.0,256998.0,256998.0,256998.0,256998.0,256998.0,2019-05-31,2019-05-31
Denzel Curry,BIRDZ FEAT. RICK ROSS,0.632,0.792,1.0,-6.644,1.0,0.0864,0.0207,0.0,0.666,0.539,77.542,spotify:track:0pA0rcw7ci5X5XHrnBpkdn,204387.0,4.0,1.0,186.0,186.0,186.0,186.0,251496.0,251496.0,251496.0,251496.0,251496.0,2019-05-31,2019-05-31
Bryce Vine,La La Land (feat. YG),0.774,0.473,1.0,-5.122,0.0,0.0569,0.221,0.0,0.222,0.416,97.953,spotify:track:4oM9DGUTrRaXJDypxxHztZ,177253.0,4.0,89.0,123.28089887640449,193.0,73.0,119.0,277369.59550561797,352154.0,198011.0,278393.0,24685894.0,2019-05-31,2019-08-27
Thomas Rhett,That Old Truck,0.601,0.635,1.0,-7.248,1.0,0.032,0.388,2.02e-05,0.187,0.629,93.466,spotify:track:0kjnvAqQvdjN69aDTGlceq,212027.0,4.0,1.0,189.0,189.0,189.0,189.0,248802.0,248802.0,248802.0,248802.0,248802.0,2019-05-31,2019-05-31
Thomas Rhett,Beer Can’t Fix,0.711,0.774,7.0,-4.068,1.0,0.0308,0.0317,0.0,0.124,0.939,111.016,spotify:track:7idmHTAQQPUFqdjXkoooXD,209733.0,4.0,1.0,200.0,200.0,200.0,200.0,240664.0,240664.0,240664.0,240664.0,240664.0,2019-05-31,2019-05-31
Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",0.468,0.574,10.0,-11.356,1.0,0.0368,0.427,0.0,0.936,0.323,130.912,spotify:track:6qWqpBUYTvJi57nW7iibfW,303707.0,4.0,9.0,179.0,199.0,147.0,174.0,217096.66666666666,237589.0,189085.0,215075.0,1953870.0,2019-06-01,2019-06-27
Luke Bryan,Knockin' Boots,0.739,0.682,2.0,-3.728,1.0,0.205,0.129,0.0,0.328,0.634,131.983,spotify:track:6ERR6e7h6wCqGoz1TjiUJb,199382.0,4.0,59.0,174.6271186440678,200.0,143.0,178.0,228104.08474576272,262474.0,198696.0,227227.0,13458141.0,2019-06-02,2019-09-28
Elton John,Tiny Dancer,0.414,0.428,0.0,-11.097,1.0,0.0278,0.382,0.000243,0.148,0.282,145.075,spotify:track:2TVxnKdb3tqe1nhQWwwZCO,377093.0,4.0,1.0,193.0,193.0,193.0,193.0,201042.0,201042.0,201042.0,201042.0,201042.0,2019-06-02,2019-06-02
Bon Iver,"Hey, Ma",0.411,0.285,0.0,-10.97,1.0,0.0306,0.872,0.000354,0.0993,0.213,72.139,spotify:track:0d6bZwEAi1XblGRhnzPfgC,216707.0,4.0,4.0,150.25,185.0,108.0,154.0,269671.0,351517.0,211221.0,257973.0,1078684.0,2019-06-04,2019-08-09
Ozuna,Amor Genuino,0.434,0.314,10.0,-7.78,0.0,0.0577,0.786,0.0,0.163,0.347,175.077,spotify:track:3xEozpt8pAptvpH69iJhOw,178160.0,4.0,12.0,127.33333333333333,189.0,19.0,135.0,313299.3333333333,665412.0,217454.0,254864.5,3759592.0,2019-06-04,2019-06-15
Jonas Brothers,Only Human,0.795,0.496,0.0,-5.883,1.0,0.0722,0.108,0.0,0.0645,0.874,94.01,spotify:track:0DiDStADDVh3SvAsoJAFMk,183000.0,4.0,136.0,116.38970588235294,199.0,6.0,140.0,343080.1176470588,1125721.0,190134.0,256298.0,46658896.0,2019-06-07,2019-10-24
Avicii,Heaven,0.592,0.873,9.0,-5.65,1.0,0.0275,0.0715,0.00982,0.142,0.516,122.011,spotify:track:0vrmHPfoBadXVr2n0m1aqZ,277262.0,4.0,36.0,84.58333333333333,199.0,12.0,56.5,403069.8611111111,930693.0,195828.0,377070.5,14510515.0,2019-06-07,2019-07-16
Future,Government Official,0.801,0.774,1.0,-5.125,1.0,0.157,0.0365,3.03e-06,0.114,0.321,144.988,spotify:track:2QEnZJ8FwpBoyLKcFcgceT,150760.0,4.0,8.0,92.625,196.0,16.0,84.5,383642.5,766597.0,224745.0,330308.5,3069140.0,2019-06-07,2019-06-14
Jonas Brothers,I Believe,0.749,0.774,9.0,-6.221,1.0,0.12,0.0857,1.14e-05,0.11,0.35,99.019,spotify:track:1vYh9x8UmFTLbXiizk9Qc5,217533.0,4.0,9.0,94.88888888888889,200.0,20.0,74.0,367705.3333333333,739149.0,208865.0,333932.0,3309348.0,2019-06-07,2019-06-15
Jonas Brothers,Used To Be,0.71,0.517,1.0,-6.85,1.0,0.0448,0.172,0.0,0.0786,0.176,145.946,spotify:track:2n6red10oCd6YhlEUp6jXy,184987.0,4.0,7.0,103.14285714285714,181.0,27.0,100.0,338734.28571428574,629214.0,215316.0,287951.0,2371140.0,2019-06-07,2019-06-13
Jonas Brothers,Every Single Time,0.756,0.685,11.0,-5.176,0.0,0.0446,0.135,0.0,0.123,0.91,151.988,spotify:track:76F54HHrw84yqAYqrAJkbr,212093.0,4.0,6.0,114.33333333333333,192.0,34.0,117.0,327346.3333333333,586872.0,214276.0,278125.5,1964078.0,2019-06-07,2019-06-12
BTS,Dream Glow (BTS World Original Soundtrack) - Pt. 1,0.735,0.74,0.0,-3.837,0.0,0.0519,0.0967,0.0,0.101,0.541,141.948,spotify:track:4c1WgUnHXq2LEncGHKgj1I,187458.0,4.0,7.0,124.85714285714286,186.0,35.0,134.0,315375.85714285716,583299.0,218529.0,269198.0,2207631.0,2019-06-07,2019-06-14
Jonas Brothers,Love Her,0.74,0.337,8.0,-6.039,1.0,0.0282,0.178,0.0,0.0944,0.56,103.002,spotify:track:2hgk8iKN9UdoM4ILlJ9F5N,193133.0,4.0,6.0,106.33333333333333,175.0,37.0,108.0,331604.8333333333,577963.0,223770.0,285707.0,1989629.0,2019-06-07,2019-06-12
Jonas Brothers,Rollercoaster,0.697,0.58,11.0,-7.986,0.0,0.0451,0.0583,0.0,0.393,0.467,123.977,spotify:track:7dxKdQC9Vo1hDxIUnt1z0Q,181813.0,4.0,8.0,107.5,191.0,38.0,93.0,326956.75,574509.0,226884.0,293605.0,2615654.0,2019-06-07,2019-06-14
Jonas Brothers,Don't Throw it Away,0.731,0.858,1.0,-5.082,0.0,0.0981,0.0245,0.0,0.0852,0.732,102.02,spotify:track:24eP9hGnGR6RCQvllQVkCm,172560.0,4.0,6.0,113.16666666666667,183.0,41.0,115.0,325099.6666666667,565773.0,219645.0,281580.0,1950598.0,2019-06-07,2019-06-12
Future,Please Tell Me,0.881,0.549,10.0,-5.589,1.0,0.272,0.0091,0.0,0.137,0.202,144.019,spotify:track:4ANFPo7dzs2DdPuONXC9bp,204520.0,4.0,4.0,117.0,186.0,47.0,117.5,333841.5,541844.0,220338.0,286592.0,1335366.0,2019-06-07,2019-06-10
Jonas Brothers,Hesitate,0.622,0.485,2.0,-7.259,1.0,0.0322,0.227,0.0,0.0889,0.236,118.051,spotify:track:7fiFJADUcHwTdYLmnZeLAy,208840.0,4.0,5.0,112.6,157.0,52.0,107.0,322799.0,516399.0,230603.0,285824.0,1613995.0,2019-06-07,2019-06-11
Luke Combs,Even Though I'm Leaving,0.538,0.741,2.0,-6.375,1.0,0.0302,0.247,0.0,0.304,0.595,156.034,spotify:track:13Aa2j5upXYlk7NObR9l0R,225267.0,4.0,41.0,141.4878048780488,200.0,42.0,159.0,275146.6341463415,514499.0,200654.0,254351.0,11281012.0,2019-06-07,2020-01-30
Jonas Brothers,Happy When I'm Sad,0.782,0.793,7.0,-7.054,1.0,0.0399,0.000199,0.000215,0.306,0.906,100.987,spotify:track:6DibqiBTKMob2SjBwKqRfS,158467.0,4.0,5.0,138.2,188.0,54.0,152.0,295949.0,503238.0,203356.0,255034.0,1479745.0,2019-06-07,2019-06-11
Jonas Brothers,Strangers,0.594,0.842,1.0,-4.892,1.0,0.072,0.0312,0.0,0.071,0.573,129.986,spotify:track:5md87aD3pGXRghKUbZdyh8,233853.0,4.0,5.0,123.0,165.0,58.0,127.0,308493.0,496388.0,219305.0,273011.0,1542465.0,2019-06-07,2019-06-11
